Datetime,Tweet Id,Text,Username
2022-01-15 23:28:11+00:00,1482494853498142723,"Finished #AfterLife3 tonight. Absolutely superb @rickygervais - Kindness is so easy despite life’s challenges. Top stuff. 👍🏼

#Netflix",Tottenham_Feed
2022-01-15 23:28:03+00:00,1482494819456978948,Why is everybody so bright damn near white? I thought Asians had a slightly darker hue? #SinglesInferno #Netflix,NaTuralBluti
2022-01-15 23:28:01+00:00,1482494811768819714,"Watch #TheHouse it's a little masterpiece! ✨
Each story made me feel a different emotion.
An amazing use of #StopMotion 

#thehousenetflix #Netflix #Cinema 
@netflix https://t.co/ASXgvZ7HhB",LadyLessien
2022-01-15 23:26:39+00:00,1482494467676512260,Just finished watching #Cursed on #Netflix #season1 Brilliant 🙂 🙂 🙂 https://t.co/1VrqOAoAlB,paulinemorgan56
2022-01-15 23:24:31+00:00,1482493933552869377,@netflix all black social media influencers for hype house season 2?? i mean you are appropriating black slanguage in the title and there’s a slew of black influencers to choose from. like didn’t we already do this with yall?????? #netflix,thxmorgan
2022-01-15 23:16:27+00:00,1482491900514947088,"What this on @netflix #Netflix 
Holy shit what a series 
@titMcGrit2 @Jessie_theAlien @_stringer_seven @w_xxox @___________meh @madeofmal @Jelinaangell https://t.co/ML0jdZ5Ba7",d_n_f2021
2022-01-15 23:16:06+00:00,1482491813919432704,#nightflighers is it a piece of shit or is just me? @netflix #netflix #rrmartinbluff,hermenegild1974
2022-01-15 23:15:00+00:00,1482491535547678730,Who’s watching Archive 81?  #Archive81  #Archive81Netflix #Netflix,DSTPRL
2022-01-15 23:14:57+00:00,1482491524181016576,"All I gotta say is , my #SmallBusiness  has made it a year !#netflix said what they said ! &amp; @Drake I love you !Also shop now !
https://t.co/tDHU6wAWYt",AshmaloneB
2022-01-15 23:13:43+00:00,1482491215161483268,#Netflix doing a good job throwing lesbians under the bus now that they're done with trans ppl #Archive81,StamanolM
2022-01-15 23:13:19+00:00,1482491112061390852,"There's No One Left to Sign Up for Netflix, So It's Raising Prices Again Instead #netflix #televisionshows https://t.co/m15TPmLlVu",biztoc
2022-01-15 23:12:53+00:00,1482491005261778948,"Wow! #MyOctopusTeacher is one of the best films I've seen. Insightful and moving, I'd urge everyone to watch it
#amwatching #Netflix https://t.co/tatZ14ePDM",eroyalauthor
2022-01-15 23:12:27+00:00,1482490896016945156,Anyone seen #AfterLife3? I’d say it’s definitely good for those thoughtful moments but it’s NOT a “show”. It’s like watching a self help documentary. So…. Don’t go into it thinking it’s as impactful as season 2.. we’ll see if they carry on with it. #Netflix but it’s a 6/10 good!,steweymyster
2022-01-15 23:10:28+00:00,1482490394503954433,Oh nah nah!!!! Homegirl came with a purse!! Ma'am what are you going to do with that?? #SinglesInferno #Netflix,NaTuralBluti
2022-01-15 23:10:23+00:00,1482490374786531330,#Netflix increased subscription prices for all packages in #America and #Canada to start from $9.99 instead of $8.99 in the basic package and the premium package at $19.99 instead of $17.99. https://t.co/ErsGqDbuiU,irishloms
2022-01-15 23:09:55+00:00,1482490259774521352,Just watched the new @JimGaffigan special on #Netflix! New fan right here!,BennardoEric92
2022-01-15 23:08:25+00:00,1482489878868856838,Why is nobody talking to each other?#SinglesInferno #Netflix OH NAH homeboy came to a beach in a long sleeve button up and sweater vest...Korea I can NOT,NaTuralBluti
2022-01-15 23:07:32+00:00,1482489658231635968,The skip intro button is one of the greatest creations ever made! #skipintro #Netflix,BadiChamas
2022-01-15 23:05:47+00:00,1482489218786070537,"Ugh this show is mad dry so far...I thought this was going to be like the Korean version of #TooHotToHandle 
 #SinglesInferno #Netflix",NaTuralBluti
2022-01-15 23:03:12+00:00,1482488569570734086,"@HeidiNBC @GlennYoungkin Hey #Virginia, be sure to thank a #Democrat that thought it more important to stay home watching #Netflix than #govote https://t.co/sdNO0jvGFN",RobHNY
2022-01-15 23:01:08+00:00,1482488046587195394,5 Reasons You Should Get a #VPN https://t.co/VTEYgCJbLF #netflix #openwifi #remoteworking,comparevpns
2022-01-15 23:01:07+00:00,1482488043319836675,Why is #GongYoo always sacrificing himself? I just want a happy ending for that man. #TheSilentSea #TrainToBusan #Goblin #Netflix #kdrama https://t.co/tY3372p3Am,PICS92
2022-01-15 23:00:59+00:00,1482488010927222787,Cancelflix is raising their prices again. Why? So they can cancel more shows? #Netflix #cancelflix #prices,rylo388
2022-01-15 23:00:12+00:00,1482487810909159425,"To $15.49 per month.
#Netflix https://t.co/m7UFrOpQGN",Doc_JJK
2022-01-15 22:59:55+00:00,1482487741166272514,We now supply year long passes for #Netflix and #Huluplus,HalfpriceIA
