Datetime,Tweet Id,Text,Username
2022-05-31 16:35:27+00:00,1531675738146996224,@TheQuartering #DrStrangeMultiverseOfMadness coming soon to #DisneyPlus,sweetexorcist7
2022-05-31 16:34:29+00:00,1531675493182980096,Pinocchio | Teaser Trailer | Disney+ https://t.co/G7obkI8f8d via @YouTube #Incredible #DisneyPlus #classic comes to life! @tomhanks ⭐️ ⭐️⭐️⭐️⭐️!,MicDnero
2022-05-31 16:34:17+00:00,1531675443086118913,"I'll say this about the Disney Pinocchio remake:

If they make Pinocchio's face look as stiff &amp; lifeless as an animatronic &amp; not at all expressive, this will be the best horror film that Disney has ever made.

#Pinocchio #DisneyPlus",ken10drawsstuff
2022-05-31 16:33:33+00:00,1531675260705071111,"@disneyplus I want jar jar spin off series. Please
#StarWars #DisneyPlus",Plver3
2022-05-31 16:33:17+00:00,1531675193671831552,"Is the new episode dropping at 9p PT again tonight??....and all future #DisneyPlus shows?? :)

#ObiWanKenobi https://t.co/8VnXrfGWKx",ScreenSisters_
2022-05-31 16:30:28+00:00,1531674483798511619,"She is playing the heck out of her role...I cannot stand her...But you're a diseased person to send her racist message over a fictional character...sickening 
#ObiWaKenobi #DisneyPlus #MosesIngram https://t.co/7Kp3dfV2Wc",Pcoleny
2022-05-31 16:30:00+00:00,1531674366328442880,"""what really blew me out of the water were the performances!
@LovingBlogs #ObiWanKenobi #ObiWan #Kenobi #DisneyPlus #series #review #episodereview #StarWars #maytheforcebewithyou #StarWarsBlog #geekblogger #blog #blogger https://t.co/HuLqNQEAXi",PStetheridge
2022-05-31 16:28:47+00:00,1531674060291284993,For those wondering about @disneyplusza on @HisenseSA TVs #DisneyPlusZA #DisneyPlus https://t.co/hZRPn0vUQ4,Naven_Naidoo
2022-05-31 16:28:04+00:00,1531673878447136770,"'Andor': Writers Revealed For the ‘Rogue One’ Series Spinoff | #DisneyPlus

The Force is strong with these writers! https://t.co/Z4fLXmw6HY",iKenny_J
2022-05-31 16:27:20+00:00,1531673694841577472,"(Breaking) The Disney+ Day will take place on September 8th
#DisneyPlus #Disney #MarvelStudios  https://t.co/S7P8jJYiWN",SubhanKhan_157
2022-05-31 16:26:47+00:00,1531673555338989570,Disney+ Day 2022 Date Announced https://t.co/vCI3HKllC4 via @disneytap #DisneyPlus #Disney #DisneyPlusDay,DisneyTap
2022-05-31 16:23:01+00:00,1531672609439490049,"I just published ""How to Watch Obi-Wan Kenobi"" https://t.co/ipkFlHpJvT #ObiWan #DisneyPlus",nicin88
2022-05-31 16:22:55+00:00,1531672583535570944,"#ObiWanKenobi is #DisneyPlus' most-watched premiere worldwide.

More Details Here: https://t.co/PiGywST1NP",MultiverseMurph
2022-05-31 16:22:53+00:00,1531672573586579462,"#ObiWanKenobi is #DisneyPlus' most-watched premiere worldwide.

More Details Here: https://t.co/643KttD5j8",_CharlesMurphy
2022-05-31 16:22:50+00:00,1531672562127601664,"Thank you to the best fans in the galaxy for making @ObiWanKenobi the most-watched #DisneyPlus Original series premiere globally to date, based on hours streamed in an opening weekend. https://t.co/LYKFfBZq2L",disneyplus
2022-05-31 16:18:49+00:00,1531671551657054209,"1 day left, can't wait for the story to unfold. Reva is so interesting, love it. Didn't think I would be so invested in other characters beside Vader and Kenobi. Love the show so far! #Reva #StarWars #Kenobi #DisneyPlus https://t.co/8dOWHLduHk",ThomasCurlZilla
2022-05-31 16:18:10+00:00,1531671388725157888,"An animated TV series about Wakanda is in production
#WakandaForever #Wakanda #Marvel #MarvelStudios #DisneyPlus https://t.co/yGU7CBmLGF",marvel_updat3s
2022-05-31 16:17:44+00:00,1531671278737731584,"The fine folks at #DisneyPlus dropped a teaser trailer for their live action #Pinocchio !

The film is directed by #RobertZemeckis and stars #TomHanks with a host of great actors.

I recorded my trailer reaction for it on #TheOutlawNation .

Watch HERE: https://t.co/hgUDTW2A8g https://t.co/VZXbTxv12X",TheRochaSays
2022-05-31 16:16:35+00:00,1531670987908861952,"Beautiful teaser of #Pinocchio ☺️
They remind me of my childhood 
#DisneyPlus #Liveaction #Remake #TomHanks https://t.co/KI6Ur9l18t",chill_enka
2022-05-31 16:16:22+00:00,1531670933315936257,"@Disney @JoinTheForce ok somethings gotta give, either give us hour long episodes or release more than one episode a week! 😤#obiwan #DisneyPlus #TheMandalorian #TheBookOfBobaFett",treyharm
2022-05-31 16:15:20+00:00,1531670674263138304,"#Pinocchio trailer is here: https://t.co/0szhcLnoyU

#DisneyPlus #Disney https://t.co/6TVp6Amfmt",FandomWire
2022-05-31 16:15:02+00:00,1531670600246341634,"‘Star Wars’ Publicly Defends ‘Obi-Wan Kenobi’ Star From Racists

https://t.co/QpE7XE6j9J

#StarWars #ObiWanKenobi #DisneyPlus #MosesIngram #DarthVader https://t.co/Ii1QOckE1c",InsideTheMagic
2022-05-31 16:14:24+00:00,1531670439939911680,Can’t wait for Disney+ day this going to be BIG (hopefully) #DisneyPlus #MarvelStudios,lilnasxandmcu
2022-05-31 16:13:10+00:00,1531670131151077376,"Tom Hanks and Joseph Gordon-Levitt star in this Disney+ live-action Pinocchio. Check out the trailer!

#Pinocchio #DisneyPlus #Disney 
https://t.co/oD7cnXv1xp",ayokasystems
2022-05-31 16:12:59+00:00,1531670084552257536,Little Leia gets new poster for #ObiWan Kenobi. First 2 episodes are now streaming on #DisneyPlus https://t.co/1jPzYSxHmY,CineMovie
2022-05-31 16:11:26+00:00,1531669691042758656,"Check out the new #ObiWanKenobi Poster featuring young Leia.

PART III is Streaming tomorrow on #DisneyPlus. https://t.co/eWP3gzO0Tu",iKenny_J
2022-05-31 16:11:08+00:00,1531669615855534081,"#Movies #TV #Disney #DisneyPlus #MarvelStudios Disney+ Day 2022 Date Set, First Streaming Release Revealed https://t.co/HbpjYq4R86",WebPassSocial
2022-05-31 16:11:02+00:00,1531669592300474368,Pinocchio | Teaser Trailer | Disney+ https://t.co/9IxfyIhy6F via @YouTube #Pinocchio #TomHanks #Disney #DisneyPlus,aladamsjr
2022-05-31 16:10:05+00:00,1531669353678180352,"@Disney @disneyplus I enjoyed this teaser trailer, but it just seems silly to me that they decided to remake Pinocchio again, like what's the point?
#Pinocchio 
#DisneyPlus 
#Remake",ChartMaster00
2022-05-31 16:09:02+00:00,1531669090233745408,When can we expect #agentcarter season 3... #Marvel #MarvelStudios #MarvelRP #MarvelLegends #DisneyPlus,ACAVIBS
2022-05-31 16:07:04+00:00,1531668594639228928,Embrace the Chaos of #MarvelStudios' #MoonKnight #Marvel #MCU #DisneyPlus https://t.co/WazcwEPCtj,SHIELDZephyrOne
2022-05-31 16:06:45+00:00,1531668513932419073,"Castmembers Assemble
#DisneyPlus #AvengersCampusParis https://t.co/cAVYPlzPO4",LioOneMorePixel
2022-05-31 16:06:11+00:00,1531668370197733377,"""Star light, star bright...
...first star I see tonight...
...I wish I may, I wish I might...
...have the wish I wish tonight.""
~ Geppetto.
#Pinocchio #DisneyPlus https://t.co/LedJJSk8NS",MeninoHaron
2022-05-31 16:06:11+00:00,1531668370134773761,"First sightings of #MsMarvel billboard up on the Sunset Strip in West Hollywood. 
One of the better Marvel promo posters in recent years. 
#MarvelStudios #DisneyPlus https://t.co/NN7pqYZuBl",fashionbombx
2022-05-31 16:05:32+00:00,1531668208813453320,"Profile backlinks for my client.
Client website: https://t.co/oyTJNHdKjQ
Live link of profile backlinks: https://t.co/6UrgbajCIG
#DisneyPlus #bebek",wahidseo
2022-05-31 16:05:31+00:00,1531668204321398789,"Thank you @disneyplus for starting your services in my country 16 June and not month earlier. I love to see all the Kenobi spoilers everywhere :)

#ObiWan #StarWars #DisneyPlus",SargathRPG
2022-05-31 16:04:52+00:00,1531668039997214721,"Check out the new teaser poster of #Pinocchio coming to #DisneyPlus on Sept. 8! 

#BreakingNews #news https://t.co/3SWLcldgUE",BloggerKunal
2022-05-31 16:04:29+00:00,1531667945302249472,"Post Thor Trailer Scene from Avengers Campus Paris - Castmember keynote

Castmembers will have exclusive access to the Avengers Campus, then with family access.
Informations coming June 15.
#DisneyPlus #AvengersCampusParis https://t.co/mVvB2TxiN5",LioOneMorePixel
2022-05-31 16:03:54+00:00,1531667796295401472,"Movies I loved when I was younger but that only my brother (my movie-watching buddy at the time) seems to remember even existed…😭
.
#Disney #DisneyPlus #early2000s
#90sbaby #movies #Throwback #ThrowbackThursday #millennial #GenZ https://t.co/snCNaaVlEJ",Mesajinx
2022-05-31 16:03:50+00:00,1531667779794911232,Why #Reva Hates #OBIWAN + Hidden #VADER Connection EXPLAINED by @screencrushnews #ThirdSister #DarhVader #ObiWanKenobi #StarWars #DisneyPlus https://t.co/TfDexEeKll,SHIELDZephyrOne
2022-05-31 16:02:29+00:00,1531667441255780352,@DisneyPlusCA You can watch more corporate crap or an indie movie #DisneyPlus #movie #punk #Canada #music https://t.co/fp3bH7Zqgv,sled_trails
2022-05-31 16:02:24+00:00,1531667420200349696,"We watched #wefeedpeople last night on #DisneyPlus and 1. Watch it, but 2. These natural disasters that happened just a year or two before the pandemic truly feel like they were 25+ years ago.",Rachlikesstuff
2022-05-31 16:02:03+00:00,1531667332581449729,"How can i support this movie without any merchandise?  No shirts, no toys...

Can't buy the Blu-ray or DVD because it is
""Disney+ Exclusive""

No movie theater release.

Watch over and over?

#ChipNDaleRescueRangers #ChipNDale 
#DisneyPlus 

Chip &amp; Dale Rescue Rangers https://t.co/cnwTGrXa0A",MBXfilms
2022-05-31 16:00:02+00:00,1531666823695028225,"Obi-Wan Kenobi - Episode 3 predictions
https://t.co/PKJRGwxg8i
#starwars 
#obiwankenobi 
#predictions
#lucasfilm 
#disneyplus",astoundcameron
2022-05-31 16:00:02+00:00,1531666823565004800,"Princess Leia Organa.
 
The first two episodes of #ObiWanKenobi are now streaming on #DisneyPlus, with new episodes on Wednesdays. https://t.co/cDDsEp6piL",DisneyPlusBE
2022-05-31 15:58:49+00:00,1531666519750594560,Star Wars: Obi-Wan Kenobi – Young Leia – Character Poster Released https://t.co/rnd47x88np #disneyplus,disneyplusnews
2022-05-31 15:57:46+00:00,1531666254699892738,"Marvel Theatrical and Disney+ releases 

#Marvel #AvengersCampusParis #DisneyPlus https://t.co/hRmwnzAMny",ED92Magic
2022-05-31 15:56:37+00:00,1531665963384455168,Watch the trailer for the all-new live action #Pinocchio and stream the movie on September 8th which is #DisneyPlus Day! https://t.co/TlZetIJ3jR,DisneyBeat101
2022-05-31 15:56:13+00:00,1531665865267380224,"#DisneyPlus Hotstar Philippines might not launch this year, or possibly never because of the many issues with DPH in other SE Asian countries.",10Krph
2022-05-31 15:55:42+00:00,1531665735134564352,"When you wish upon a star gets the live action treatment. #Pinocchio comes to #DisneyPlus this September! #Disney 

https://t.co/9eu4N8ExBR https://t.co/Jl84QdDkAk",thetimzster
2022-05-31 15:55:07+00:00,1531665588032049154,"Little recap of movies and series coming in Disney Plus and Cinema, to talk about inclusion and diversity.

#DisneyPlus #AvengersCampusParis #MsMarvel  #MightyThor https://t.co/MpPJwM4Wbz",LioOneMorePixel
2022-05-31 15:54:33+00:00,1531665442640695296,I just realized that Oingo Boingo's lead singer (Weird Science) is the voice that sings all of Jack Skeleton's songs from Nightmare Before Christmas. (Another dude did his speaking voice). Things I needed to know! @dannyelfman #DisneyPlus #thingsineedtoknow,KateElfatah1
2022-05-31 15:51:01+00:00,1531664553842552832,What To Expect From Disney+ Day 2022 https://t.co/MaKak2WV3a #disneyplus #disneyplusday,disneyplusnews
2022-05-31 15:50:19+00:00,1531664378344382464,What To Expect From Disney+ Day 2022 https://t.co/SUe25PWAFm #disneyplus,rogpalmeruk
2022-05-31 15:49:42+00:00,1531664223608000512,"Star light, star bright,
The first star I see tonight;
I wish I may, I wish I might,
Have the wish I wish tonight.

#alterbulacan
#AlterManila 
#DisneyPlus https://t.co/UFiik6Yb7M",Aguila18Alberth
2022-05-31 15:48:58+00:00,1531664039755014144,Trailer and Poster Released for Disney’s Live Action ‘Pinocchio’ @DisneyStudios @disneyplus #Pinocchio #DisneyPlus #DisneyPlusDay https://t.co/jhjlZZkNS0,nerdsandbeyond
2022-05-31 15:47:57+00:00,1531663781985767427,"Disney+ Day Returning This September

#DisneyPlus https://t.co/2tibgWhrxF",Multiverse_KgDm
2022-05-31 15:46:53+00:00,1531663513474813957,Never!!! #StrangerThings #TopGunMaverick #DisneyPlus https://t.co/IldFC41nNX,The_lanister007
2022-05-31 15:46:17+00:00,1531663362559467522,I Hope We Get Good Announcements Here. #DisneyPlus https://t.co/s31qAiwPIs,clint_lamberson
2022-05-31 15:43:54+00:00,1531662763675865088,First look at #Pinocchio is here! #Disney #DisneyPlus https://t.co/n7gEO4dmX7,The_ReelWorld
2022-05-31 15:43:13+00:00,1531662592497819649,#ObiWan Proves #StarWars Has A #Grogu Obsession #TheMandalorian #LeiaOrgana #ObiWanKenobi #StarWars #DisneyPlus https://t.co/7v1rDMf5hA,SHIELDZephyrOne
2022-05-31 15:43:06+00:00,1531662562990993409,"When you wish upon a star… ✨
Check out the new teaser poster for the live-action retelling of Disney’s #Pinocchio coming to #DisneyPlus on Sept. 8! https://t.co/XN3vZiWfIm",geekinoutethan
2022-05-31 15:42:52+00:00,1531662503817666560,"@GraceRandolph Alongside #ChipNDale, #Pinocchio’s the only other @DisneyPlus Original Movie of 2022 I wanna see debut the biggest alongside (assumedly) #ChipNDale, so that @Disney let’s Robert Zemeckis make the long-delayed #WhoFramedRogerRabbit 2 and have it greenlit 2 hit #DisneyPlus in 2028.",FrogEater14
2022-05-31 15:41:43+00:00,1531662214091898885,"Princess Leia Organa.
 
The first two episodes of #ObiWanKenobi are now streaming on #DisneyPlus, with new episodes on Wednesdays. https://t.co/nlpUmTmFfO",DisneyStudiosCA
2022-05-31 15:41:39+00:00,1531662197511835648,#Lucasfilm &amp; #DisneyPlus' next #ObiWanKenobi character profile key art high honor goes to #VivienLyraBlair's young #PrincessLeia Organa. / #ObiWan #DarthVader https://t.co/SM3oCeo1H2,bleedingcool
2022-05-31 15:41:38+00:00,1531662191966859266,What if the opening scene doesn’t need a trigger warning but instead y’all need to see a therapist if you can’t watch a show that’s made for children without hiding under the covers? #ObiWan #DisneyPlus #triggered,RasqacheMedia
2022-05-31 15:41:00+00:00,1531662034479218688,"The amazing prequel recap is available as a standalone extra on #DisneyPlus! Wow, that was so good! #Kenobi https://t.co/IVfDA9c7H0",starbrospodcast
2022-05-31 15:40:55+00:00,1531662014107508736,"Princess Leia Organa.
 
The first two episodes of @ObiWanKenobi are now streaming on #DisneyPlus, with new episodes on Wednesdays. https://t.co/ASfGbkri43",DisneyPlusCA
2022-05-31 15:40:48+00:00,1531661983661051904,I like new/young Leia but it does feel like was Disney’s way to prove that she was force sensitive from the start #ObiWan #DisneyPlus,scorched_diadem
2022-05-31 15:40:34+00:00,1531661926777774080,Not a bad trailer in my opinion but Jrock being negative this morning 😂 #Pinocchio #Disney #DisneyPlus https://t.co/3JyYXaaHc0,BlerdAlliance
2022-05-31 15:38:00+00:00,1531661278531358720,"Did you love OBI-WAN KENOBI? Celebrate with his lightsaber today! https://t.co/Yne0EgRYG7
.
.
.
#ForceFX #PropReplica #ad #affiliate #lightsaber #ObiWanKenobi #DisneyPlus #StarWars https://t.co/9pxHWQ6T3u",FUZZBUG12
2022-05-31 15:35:40+00:00,1531660690343313408,"@SkylerShuler @TheDisInsider What do you think, when will we get teaser trailers for ""Hocus Pocus 2"" and ""Disenchanted"" finally? #DisneyPlus",RobertEagle29
2022-05-31 15:35:21+00:00,1531660611234545670,"She reminded me DARKWING DUCK😃💜😍
#HandeErçel #DisneyPlus https://t.co/smNFqbMuXv",edser_h_k
2022-05-31 15:33:08+00:00,1531660055535308802,8 days until #DisneyPlus launches in Egypt 🎉🎉,TheAhmedSalem
2022-05-31 15:31:49+00:00,1531659722209755137,"Here’s all the drawings from the series “DisneyPlus Sketchbook” where I follow along, and learn how to create Disney’s iconic characters. #DisneyPlus @WaltDisneyCo @DisneyAnimJobs @DisneyAnimJobs @PixarRecruiting @DisneyD23 https://t.co/Istcj7NHky",gv_artz
2022-05-31 15:30:07+00:00,1531659296852811776,"JUBILEE 22
Coming Soon @objktcom 

#DisneyPlus #Pistol #tezosnfts #NFTCommunity https://t.co/6HCUEFnm55",DEADATA_0000
2022-05-31 15:30:07+00:00,1531659296085262337,First '#Pinocchio' Teaser Trailer Casts a Spell - #DisneyPlus #RobertZemeckis #TomHanks - https://t.co/GKHozzIjFn https://t.co/lw5YOSQv5q,TheMovieNewsNet
2022-05-31 15:29:45+00:00,1531659203089145856,I’m so excited to see the live action #Pinocchio on #DisneyPlus It’s going be a beautiful movie for sure! ❤️👏🏻 My inner child is very happy! 😂 Can’t wait to see what more comes out on #DisneyPlusDay 😬😬😱 https://t.co/SzGJQDLmtX,Duarte1Marco
2022-05-31 15:29:38+00:00,1531659173770850306,#MsMarvel rises over Los Angeles #MarvelStudios #DisneyPlus https://t.co/oLylQTg9Nx,asadayaz
2022-05-31 15:29:22+00:00,1531659107194638336,"#Pinocchio Teaser Trailer REACTION!

Plus #DisneyPlusDay has been announced!

#DisneyPlus #Disney 

https://t.co/ebxXfhNaN0",GraceRandolph
2022-05-31 15:28:43+00:00,1531658944556552193,I think bandit might be missing some markings in this scene in bluey. Lol #DisneyPlus #disney #bluey https://t.co/E9V2SmdjbZ,dogeybites
2022-05-31 15:28:29+00:00,1531658883374231561,#ROADTRIPPIN' Co-hosts @BurnettRm and @mikebawden wonder if we weren't all expecting too much from the wiliest Jedi in the galaxy? https://t.co/EM6OO09ceW #ObiWanKenobi #DisneyPlus #ImaginationConnoisseurs #PostGeekSingularity https://t.co/7Q4iLXAza6,PGSCommunity
2022-05-31 15:26:20+00:00,1531658343026245632,"Pistol review: Danny Boyle’s ode to the Sex Pistols will get your blood pumping
https://t.co/J7dm96Ig9T
#DannyBoyle #DisneyPlus #MetroNewspaper #Tv #TVReviews https://t.co/o6ewBikZyu",myceleblifeuk
2022-05-31 15:26:01+00:00,1531658264013848576,"New USA @DisneyPlus with #AudioDescription:
Chip 'n Dale: Rescue Rangers [2022 Disney+ Movie; Animation; rated PG];
I Cavalieri di Castelcorvo [2022 Disney+ Series; Mystery; rated TV-PG].
See all #DisneyPlus titles with AD at https://t.co/LLvnVq3ft3",ADPwebmaster
2022-05-31 15:25:57+00:00,1531658247941267456,"Nightmare is coming September 8

 #Pinocchio #DisneyPlusDay #DisneyPlus https://t.co/hsu95prubW https://t.co/R2wQq5KcqE",LioOneMorePixel
2022-05-31 15:25:32+00:00,1531658141431119873,"Young Leia Organa gets her very own character poster. #ObiWanKenobi  streams new episodes Wednesdays on #DisneyPlus. @ Branson, Missouri https://t.co/ggZzuxmb1Q",nerdinformants
2022-05-31 15:25:23+00:00,1531658103820673024,@disneyplus All I truly want.. this beautiful Baron of badassery back on my screen asap! 💜 #Zemo #TeamZemo #DisneyPlus https://t.co/08P8P9Oqsa,lisawestt
2022-05-31 15:24:50+00:00,1531657965995888641,"Here's the first trailer for Disney's 'PINOCCHIO'. 

Disney+ day premiere on Sept 8th.

#Pinocchio #DisneyPlus #TomHanks https://t.co/jncpobiA3F",SerialBinger365
2022-05-31 15:23:26+00:00,1531657613590536197,"At this point they can have Star Wars. There was never division amongst fans about race, gender, sexuality, etc until THEY made it so. They keep turning this fan base, that has kept this alive for over 40 years, into somethings it’s not. I’m done with it #StarWars #DisneyPlus",khaliltheduece
2022-05-31 15:21:48+00:00,1531657201588346880,Can streaming shows please remove thumbnails from each episode? I don’t want to see potential spoilers before I click play. Thank you. #Netflix #HBOMax #DisneyPlus,jdmcwilliams7
2022-05-31 15:21:32+00:00,1531657136572452865,What To Expect From Disney+ Day 2022 https://t.co/MaKak2WV3a #disneyplus,disneyplusnews
2022-05-31 15:20:13+00:00,1531656804161273856,"After filming at Trilith Studios, Ms. Marvel premieres on Disney+ this June!

#MsMarvel #MarvelStudios #Marvel #DisneyPlus https://t.co/LxAw2CXwIR",OzPublishing
2022-05-31 15:20:04+00:00,1531656767083401217,Young Leia Organa gets her very own character poster. #ObiWanKenobi streams new episodes Wednesdays on #DisneyPlus. https://t.co/YMpbCRINHC,slashfilm
2022-05-31 15:20:03+00:00,1531656761995714560,#Subscription Dilemma: Star Wars or Stranger Things? The streaming wars are getting tense. #Netflix #DisneyPlus https://t.co/zUHyyBvmx3,SubInsider
2022-05-31 15:19:22+00:00,1531656589530124288,"I thought #ObiWan was about #lukeskywalker 
Nooo
It’s about #leiaorgana and #DarthVader 

#StarWars #DisneyPlus",prasadja
2022-05-31 15:17:57+00:00,1531656233161314305,I need this team up again. One more time. Just them. #MCU #Avengers #BoxOffice #Spiderman #Morbius #DisneyPlus #TheAvengers #Loki #Wolverine https://t.co/esCPaUJ64m,HarrisonAdkins2
2022-05-31 15:16:57+00:00,1531655983734345730,That’s absolutely unmissable! Cannot wait to watch it. #Pinocchio #DisneyPlus https://t.co/DiibVBkve1,AlyssonMeddeir1
2022-05-31 15:16:46+00:00,1531655937685180416,Just curious. Is the movie #NewMutants ever coming to @DisneyPlusUK anytime soon? I haven’t gotten around to watching it yet. #DisneyPlus #Marvel 🤔 https://t.co/jEF6qkn1jv,ittatto23
2022-05-31 15:15:51+00:00,1531655703265419271,"We all want our ohana back. Want to know what happens to Rick and Suzie, Cade and TC , katsumoto Thomas and Juliet. Bring our show back. #SaveMagnumPI #CBS #NBC #HULU #peacocktv #Netflix #PrimeVideo #DisneyPlus #MBCUniversal",antonie53249088
2022-05-31 15:13:40+00:00,1531655156563169283,"Gotta be honest, I don't like the current market of fragmented streaming services, with Disney Plus, Paramount+, HBO Max and others. Don't wanna pay a ton of services just to watch exclusive shows 🫤

#ParamountPlus #DisneyPlus #HBOMax #streaming",alphayellow1
2022-05-31 15:12:31+00:00,1531654867298623493,Love this new #teaser #poster #art for #Disney’s #Pinocchio. Arriving on #DisneyPlus September 8 https://t.co/fdIpBBukFb,maxinepark
2022-05-31 15:12:01+00:00,1531654740295176192,My favorite Disney Film! This trailer looks amazing. I can’t wait to see the final product. 🧚🪄 #Pinocchio #DisneyPlus https://t.co/i8DZW5AjeY,PeytonGrillo
2022-05-31 15:11:08+00:00,1531654516046647296,"This movie called Raya and The Last Dragon taught me something.

#DisneyPlus",ConnaitreT
2022-05-31 15:11:00+00:00,1531654485193392131,"It’s happening!!!
#Pinocchio !!!
With #TomHanks !!!!
Soon!!!
On #DisneyPlus 
🎉🥳🍾♥️🥰🌈 https://t.co/E0Cr7fcMKg",XandiMaier
2022-05-31 15:10:51+00:00,1531654446815617029,Disney+ Day 2022 Details Announced | Disney Plus News https://t.co/TzDsytGDcL #disneyplus,disneyplusnews
2022-05-31 15:08:48+00:00,1531653928945070080,"Watch Disney’s Pinocchio Teaser: Tom Hanks To Star As Geppetto In The Live-Action Movie
#Pinocchio #TomHanks #DisneyPlus #pinocchioteaser
https://t.co/zRMB1dIv5O",times_read
2022-05-31 15:05:36+00:00,1531653124372451331,"The beloved #Disney classic, #Pinnochio, gets a live action teaser trailer and poster. It will be available to stream on #DisneyPlusDay (Sept. 8)!
•
•
#disneyplus #tomhanks #disneyspinocchio #whenyouwishuponastar #wishuponastar #jiminycricket #comingsoon https://t.co/YWRuCtsdId",nerdgenic
2022-05-31 15:05:34+00:00,1531653118756372481,"Source: @disneystudios Here’s the first star you’ll see today 🤩💫 Check out this brand-new poster for #Pinocchio!  

#disney #DisneyPlusDay #DisneyPlus https://t.co/CCUfF0euxY",FanboyNation
2022-05-31 15:04:16+00:00,1531652789306372096,"30+ Years On, There Is A New Willow Story That Will Be A Series On Disney+ #Willow #DisneyPlus #TVSeries #Lucasfilm - https://t.co/wJNCfC3znT https://t.co/NUjlOWD3r7",mikeshouts
2022-05-31 15:04:16+00:00,1531652788488491009,Ok @veve_official I see some new Golden Moments coming in hot! #DisneyPlus #VeVecollectibles #vevefam https://t.co/C59VenDW7g,Mike_Surtel
2022-05-31 15:02:26+00:00,1531652329841238019,"Mystery in #MoonKnight 

The show handled an unraveling mystery to perfection! 

Full review from a Catholic Perspective now on the @ForteCatholic YouTube channel 

#catholic #catholiclife #DisneyPlus #MoonKnightReview https://t.co/xh2EZWhWOi",TaylorSchroll
2022-05-31 15:02:14+00:00,1531652278331101187,"What are we thinking, everyone? New Live-Action #Pinocchio Trailer #DisneyPlus https://t.co/sPBUn2Ou5q",zannaland
2022-05-31 15:02:05+00:00,1531652238535323648,"Teaser trailer de #Pinocchio de #DisneyPlus
https://t.co/3Suxf0153x https://t.co/uYVSAZSnDH",RevistaACINE
2022-05-31 15:00:35+00:00,1531651864286187522,@DisneyStudios you had me at Cynthia Erivo singing the first seven notes of “When You Wish Upon A Star” #Pinocchio #DisneyPlus https://t.co/el29CVuqZk,malcolm_hollis
2022-05-31 15:00:11+00:00,1531651762595188736,Pinocchio | Teaser Trailer | Disney+ https://t.co/c0n7Po0ms8 via @YouTube #disney #DisneyPlus #Pinocchio #DisneyPlusDay,Khalildryer1
2022-05-31 15:00:07+00:00,1531651745637605376,"New Post: Disney+ Day Returns on September 8 with New Experiences and Content, Including the Premiere of Disney’s Live-Action PINOCCHIO, All Leading into D23 Expo: The Ultimate Disney Fan Event https://t.co/telvlOpAFa #Pinocchio #DisneyPlus @DisneyPlus @DisneyStudios https://t.co/d4wSxNNtnO",NoReruns
2022-05-31 14:58:52+00:00,1531651428942548993,"Disney+ Day returns September 8 with new experiences &amp; content, including the premiere of Disney's live-action ""Pinocchio"", all leading into D23 Expo: The Ultimate Disney Fan Event! @DisneyPlus @DisneyStudios #DisneyPlus #Pinocchio #MySillyLittleGang
https://t.co/NFfY9Iu4kZ https://t.co/QrEwlWmpAx",SilvieArmas
2022-05-31 14:58:37+00:00,1531651368410263552,"Geppetto's live action cat Figaro

Minnie Mouse's CGI preschool Figaro

#Pinocchio #DisneyPinocchio #DisneyPlus https://t.co/8qD88Cjp0n",ArzzielMarcena
2022-05-31 14:56:24+00:00,1531650810819510273,"“Prove yourself brave, truthful, and unselfish, and someday, you will be a real boy.”
Live Action #Pinocchio coming to #DisneyPlus! 🤩 
https://t.co/ZfnXfm9goF",NDeWestelinck
2022-05-31 14:55:47+00:00,1531650655768694785,"How is Stanley Tucci not Geppetto?
#Pinocchio #DisneyPlus",anthPerri
2022-05-31 14:55:22+00:00,1531650549589884929,"First Poster for Pinocchio
Coming on September 8, 2022 on #DisneyPlus 
#Pinocchio https://t.co/QaLrIm0XNt",MBQ_Kuwait
2022-05-31 14:53:52+00:00,1531650172433883136,"🚨🚨BIG HUGE EXCITING NEWS COMING TO COMICS AND COSMETICS SOON🚨🚨 
Until then, enjoy my latest character breakdown!!! #ObiWan #StarWars #DisneyPlus #grwm #mua #cosplay #sexynerdlings #wearered5
 
https://t.co/6lD0F9bj9O https://t.co/aD1HanMHU0",d_soncasie
2022-05-31 14:52:21+00:00,1531649791192702978,"Rescue Rangers Discussion  https://t.co/1jjK9FyDTm  It's #podcast time! We're ""At The Diner,"" discussing #ChipNDaleRescueRangers @m1k3luns4d @MC_Brooks and @Rambozus give their thoughts and opinions on the newest #DisneyPlus film",GreatGeekRefuge
2022-05-31 14:50:58+00:00,1531649444931743744,@mr_sosotris I like how Obi-Wan on #DisneyPlus is setting her up to be that strong character.,jpwind801
2022-05-31 14:50:38+00:00,1531649360374681601,"The first teaser trailer for Disney’s Live-Action Pinocchio 
Starring Tom Hanks, Benjamin Evan Ainsworth, Joseph Gordon-Levitt, Keegan-Michael Key, Cynthia Erivo, and Luke Evans
Coming on September 8, 2022 on #DisneyPlus 
#Pinocchio https://t.co/1TdTWxZu4J",MBQ_Kuwait
2022-05-31 14:50:25+00:00,1531649304552779781,What’s Coming To Disney+ In September 2022 (US) https://t.co/dRxxurXaoX #disneyplus,rogpalmeruk
